# timestamp (sec),slam_feats_in_state,msckf_feats_used,slam_feats_updated,slam_feats_delayed_init,clones
1403637249.438465356826782,50,11,50,0,11
1403637249.488464832305908,49,13,49,0,11
1403637249.538465023040771,49,13,48,1,11
1403637249.588464736938477,49,1,48,1,11
1403637249.638464450836182,50,10,49,1,11
1403637249.688464641571045,49,11,48,0,11
1403637249.738463640213013,50,13,48,1,11
1403637249.788463115692139,49,13,48,0,11
1403637249.838462591171265,49,16,48,1,11
1403637249.888462781906128,48,6,47,0,11
1403637249.938462495803833,49,11,45,2,11
1403637249.988463401794434,48,8,45,1,11
1403637250.038465738296509,48,8,44,2,11
1403637250.088465929031372,46,10,43,2,11
1403637250.138467788696289,46,6,41,4,11
1403637250.188467502593994,47,6,42,4,11
1403637250.238467454910278,47,9,43,3,11
1403637250.288467168807983,49,1,43,3,11
1403637250.338466882705688,45,7,43,1,11
1403637250.388465881347656,47,15,42,5,11
1403637250.438465356826782,46,7,43,3,11
1403637250.488464832305908,47,10,41,4,11
1403637250.538464546203613,50,9,45,3,11
1403637250.588464021682739,48,28,48,0,11
1403637250.638463497161865,48,1,47,1,11
1403637250.688463449478149,48,6,45,2,11
1403637250.738462448120117,50,15,46,2,11
1403637250.788462162017822,47,5,45,0,11
1403637250.838461399078369,47,1,43,3,11
1403637250.888461112976074,48,13,45,3,11
1403637250.938460588455200,50,6,48,2,11
1403637250.988460302352905,50,11,50,0,11
1403637251.038460254669189,48,19,48,0,11
1403637251.088460683822632,49,6,45,2,11
1403637251.138461351394653,49,4,45,1,11
1403637251.188462257385254,46,40,42,1,11
1403637251.238462448120117,45,3,42,1,11
1403637251.288462638854980,46,0,41,5,11
1403637251.338461637496948,50,9,45,4,11
1403637251.388460636138916,49,3,45,0,11
1403637251.438460111618042,47,14,42,1,11
1403637251.488460779190063,43,7,41,1,11
1403637251.538461208343506,45,2,42,3,11
1403637251.588461160659790,49,8,45,4,11
1403637251.638461828231812,48,10,47,1,11
1403637251.688462018966675,44,3,43,0,11
1403637251.738462448120117,44,0,41,3,11
1403637251.788463830947876,49,17,44,5,11
1403637251.838463306427002,49,0,49,0,11
1403637251.888463020324707,48,1,48,0,11
1403637251.938462972640991,50,5,48,2,11
1403637251.988463163375854,50,9,49,0,11
1403637252.038463354110718,50,11,49,0,11
1403637252.088463306427002,49,8,49,0,11
1403637252.138463258743286,49,4,48,1,11
1403637252.188463449478149,49,3,49,0,11
1403637252.238463640213013,50,11,49,1,11
1403637252.288464307785034,50,0,50,0,11
1403637252.338464736938477,49,0,49,0,11
1403637252.388464927673340,49,5,49,0,11
1403637252.438464879989624,47,0,47,0,11
1403637252.488464832305908,47,0,47,0,11
1403637252.538465023040771,47,0,47,0,11
1403637252.588464975357056,48,1,47,1,11
1403637252.638464927673340,46,11,46,0,11
1403637252.688464879989624,46,1,46,0,11
1403637252.738464593887329,46,2,46,0,11
1403637252.788464784622192,45,0,45,0,11
1403637252.838465452194214,49,5,45,4,11
1403637252.888466119766235,47,0,47,0,11
1403637252.938466787338257,47,0,47,0,11
1403637252.988468170166016,47,2,47,0,11
1403637253.038468837738037,49,7,47,2,11
1403637253.088469505310059,49,0,49,0,11
1403637253.138469457626343,49,0,49,0,11
1403637253.188469886779785,49,1,49,0,11
1403637253.238469600677490,49,2,49,0,11
1403637253.288469552993774,49,0,49,0,11
1403637253.338469028472900,49,0,49,0,11
1403637253.388468742370605,49,0,49,0,11
1403637253.438468456268311,49,0,49,0,11
1403637253.488468170166016,49,0,49,0,11
1403637253.538468122482300,49,0,49,0,11
1403637253.588468313217163,49,0,49,0,11
1403637253.638468027114868,49,0,49,0,11
1403637253.688467979431152,49,0,49,0,11
1403637253.738468170166016,49,0,49,0,11
1403637253.788468122482300,49,0,48,0,11
1403637253.838468074798584,49,0,48,0,11
1403637253.888468027114868,48,0,48,0,11
1403637253.938468217849731,48,0,48,0,11
1403637253.988468408584595,48,0,48,0,11
1403637254.038468122482300,48,0,48,0,11
1403637254.088468074798584,48,0,48,0,11
1403637254.138468503952026,48,0,48,0,11
1403637254.188468933105469,48,0,48,0,11
1403637254.238469600677490,48,3,48,0,11
1403637254.288470268249512,48,0,48,0,11
1403637254.338470220565796,48,0,48,0,11
1403637254.388470411300659,48,0,48,0,11
1403637254.438470363616943,48,2,48,0,11
1403637254.488470315933228,48,0,48,0,11
1403637254.538470506668091,48,1,48,0,11
1403637254.588470697402954,48,0,48,0,11
1403637254.638470649719238,46,3,46,0,11
1403637254.688470602035522,46,0,46,0,11
1403637254.738470792770386,46,0,46,0,11
1403637254.788470745086670,46,0,46,0,11
1403637254.838470458984375,45,7,45,0,11
1403637254.888470411300659,45,0,45,0,11
1403637254.938470602035522,45,0,45,0,11
1403637254.988470554351807,46,0,45,1,11
1403637255.038470983505249,46,4,46,0,11
1403637255.088470935821533,46,0,45,0,11
1403637255.138470888137817,46,0,45,0,11
1403637255.188471555709839,45,18,45,0,11
1403637255.238471508026123,45,12,45,0,11
1403637255.288471460342407,42,0,42,0,11
1403637255.338471412658691,42,0,42,0,11
1403637255.388471364974976,41,2,41,0,11
1403637255.438471317291260,45,2,41,4,11
1403637255.488471269607544,44,0,43,0,11
1403637255.538471460342407,42,0,41,1,11
1403637255.588471651077271,40,0,40,0,11
1403637255.638471603393555,46,3,39,6,11
1403637255.688471317291260,47,1,45,1,11
1403637255.738471269607544,45,2,43,1,11
1403637255.788471221923828,43,16,42,0,11
1403637255.838470935821533,42,12,40,1,11
1403637255.888470649719238,41,0,39,0,11
1403637255.938470602035522,38,0,38,0,11
1403637255.988470315933228,37,1,37,0,11
1403637256.038470268249512,39,0,37,2,11
1403637256.088469743728638,39,0,39,0,11
1403637256.138469457626343,39,0,39,0,11
1403637256.188468694686890,39,1,39,0,11
1403637256.238468408584595,41,0,39,2,11
1403637256.288468122482300,42,0,41,1,11
1403637256.338467836380005,45,32,42,3,11
1403637256.388467550277710,45,17,45,0,11
1403637256.438467025756836,45,8,45,0,11
1403637256.488466978073120,45,0,45,0,11
1403637256.538466691970825,46,0,45,1,11
1403637256.588466405868530,46,3,46,0,11
1403637256.638465881347656,47,1,46,1,11
1403637256.688465356826782,47,1,47,0,11
1403637256.738465070724487,47,1,47,0,11
1403637256.788465261459351,47,0,46,0,11
1403637256.838465452194214,48,0,45,1,11
1403637256.888465642929077,47,3,46,0,11
1403637256.938466787338257,47,21,46,1,11
1403637256.988467931747437,47,16,46,0,11
1403637257.038469314575195,47,10,46,0,11
1403637257.088469505310059,44,2,43,0,11
1403637257.138468503952026,50,21,42,6,11
1403637257.188468933105469,49,2,47,0,11
1403637257.238468408584595,48,3,46,0,11
1403637257.288468122482300,47,0,46,0,11
1403637257.338468074798584,46,0,46,0,11
1403637257.388467788696289,46,1,45,0,11
1403637257.438467264175415,46,3,45,0,11
1403637257.488467216491699,46,0,45,1,11
1403637257.538466930389404,46,15,45,1,11
1403637257.588466167449951,45,11,45,0,11
1403637257.638465881347656,45,5,43,0,11
1403637257.688465356826782,43,1,42,0,11
1403637257.738465309143066,47,4,41,6,11
1403637257.788465261459351,47,5,47,0,11
1403637257.838465213775635,47,19,45,1,11
1403637257.888465166091919,48,1,46,1,11
1403637257.938465356826782,45,0,44,0,11
1403637257.988465547561646,40,1,40,0,11
1403637258.038465738296509,39,5,35,0,11
1403637258.088465929031372,40,3,34,1,11
1403637258.138466596603394,42,4,31,8,11
1403637258.188467741012573,42,19,39,3,11
1403637258.238467454910278,43,8,41,2,11
1403637258.288467645645142,41,2,38,0,11
1403637258.338467597961426,44,1,33,4,11
1403637258.388467788696289,42,7,37,1,11
1403637258.438468933105469,44,14,37,6,11
1403637258.488469600677490,44,1,43,0,11
1403637258.538470506668091,41,1,40,0,11
1403637258.588470935821533,35,2,30,3,11
1403637258.638471364974976,38,0,30,6,11
1403637258.688471317291260,41,1,36,4,11
1403637258.738470554351807,43,5,38,4,11
1403637258.788471460342407,48,24,40,5,11
1403637258.838471412658691,46,9,40,0,11
1403637258.888470888137817,47,3,40,3,11
1403637258.938470840454102,43,1,42,0,11
1403637258.988470315933228,46,23,41,3,11
1403637259.038470268249512,47,8,43,2,11
1403637259.088470935821533,49,8,45,3,11
1403637259.138470888137817,48,2,48,0,11
1403637259.188470602035522,48,3,45,1,11
1403637259.238470554351807,48,1,46,0,11
1403637259.288470745086670,43,9,42,1,11
1403637259.338470697402954,46,2,42,3,11
1403637259.388471126556396,48,20,45,2,11
1403637259.438471078872681,47,3,46,0,11
1403637259.488470792770386,47,6,44,1,11
1403637259.538471221923828,48,2,45,2,11
1403637259.588470935821533,48,16,47,1,11
1403637259.638471126556396,48,7,47,0,11
1403637259.688471078872681,48,7,47,0,11
1403637259.738471269607544,47,0,47,0,11
1403637259.788472175598145,49,9,47,2,11
1403637259.838472127914429,49,1,49,0,11
1403637259.888471841812134,50,17,49,1,11
1403637259.938471794128418,50,0,50,0,11
1403637259.988471746444702,50,3,50,0,11
1403637260.038471698760986,50,1,50,0,11
1403637260.088471651077271,50,4,50,0,11
1403637260.138471603393555,50,3,49,0,11
1403637260.188471317291260,50,13,49,0,11
1403637260.238471269607544,49,1,48,0,11
1403637260.288471221923828,49,4,47,0,11
1403637260.338471412658691,47,2,46,0,11
1403637260.388471364974976,47,5,45,1,11
1403637260.438471317291260,47,1,45,0,11
1403637260.488471269607544,48,13,43,2,11
1403637260.538471937179565,47,3,44,0,11
1403637260.588471889495850,45,2,43,0,11
1403637260.638471603393555,45,1,42,1,11
1403637260.688471794128418,46,1,41,4,11
1403637260.738471984863281,46,1,41,1,11
1403637260.788471698760986,48,17,43,2,11
1403637260.838471889495850,44,4,43,1,11
1403637260.888471603393555,48,11,43,4,11
1403637260.938471555709839,49,6,46,1,11
1403637260.988471746444702,49,6,46,1,11
1403637261.038471698760986,48,9,45,0,11
1403637261.088470220565796,48,18,44,2,11
1403637261.138469934463501,46,4,44,0,11
1403637261.188469409942627,44,20,40,0,11
1403637261.238469123840332,40,0,38,0,11
1403637261.288469314575195,37,4,35,1,11
1403637261.338469743728638,34,4,32,0,11
1403637261.388470888137817,40,4,31,7,11
1403637261.438472509384155,47,14,37,8,11
1403637261.488471984863281,47,4,44,2,11
1403637261.538471221923828,48,3,43,2,11
1403637261.588471174240112,50,2,45,2,11
1403637261.638470888137817,47,9,47,0,11
1403637261.688470840454102,48,15,46,2,11
1403637261.738470792770386,47,1,47,0,11
1403637261.788470029830933,47,17,45,0,11
1403637261.838469743728638,46,9,45,0,11
1403637261.888468980789185,44,13,41,3,11
1403637261.938470602035522,45,7,43,2,11
1403637261.988472461700439,45,1,39,1,11
1403637262.038475990295410,46,4,38,3,11
1403637262.088478565216064,42,5,38,1,11
1403637262.138480424880981,45,4,39,4,11
1403637262.188480138778687,41,7,37,0,11
1403637262.238479614257812,42,12,35,3,11
1403637262.288475751876831,37,22,29,6,11
1403637262.338481903076172,32,9,17,0,11
1403637262.388476371765137,25,4,8,1,11
1403637262.438472986221313,14,3,5,0,11
1403637262.488472700119019,8,0,4,0,11
1403637262.538473367691040,5,0,4,0,11
1403637262.588473558425903,4,0,4,0,11
1403637262.638472557067871,4,0,4,0,11
1403637262.688472509384155,4,0,3,0,11
1403637262.738472700119019,4,0,3,0,11
1403637262.788473367691040,3,0,3,0,11
1403637262.838472604751587,3,0,3,0,11
1403637262.888472557067871,3,0,3,0,11
1403637262.938472509384155,3,0,2,0,11
1403637262.988472461700439,3,0,2,0,11
1403637263.038472652435303,2,0,2,0,11
1403637263.088472604751587,2,0,2,0,11
1403637263.138472795486450,2,0,2,0,11
1403637263.188472509384155,2,0,2,0,11
1403637263.238472461700439,2,0,2,0,11
1403637263.288472890853882,2,0,2,0,11
1403637263.338472843170166,2,0,1,0,11
1403637263.388472795486450,2,0,0,0,11
1403637263.438472747802734,1,0,0,0,11
1403637263.488472700119019,0,0,0,0,11
1403637263.538472890853882,0,0,0,0,11
1403637263.588472843170166,0,0,0,0,11
1403637263.638472795486450,0,0,0,0,11
1403637263.688472747802734,0,0,0,0,11
1403637263.738472700119019,0,0,0,0,11
1403637263.788472890853882,0,0,0,0,11
1403637263.838472843170166,0,0,0,0,11
1403637263.888472795486450,0,0,0,0,11
1403637263.938472747802734,0,0,0,0,11
1403637263.988472700119019,0,0,0,0,11
1403637264.038472890853882,0,0,0,0,11
1403637264.088472843170166,0,0,0,0,11
1403637264.138472795486450,0,0,0,0,11
1403637264.188472747802734,0,0,0,0,11
1403637264.238472700119019,0,0,0,0,11
1403637264.288472890853882,0,0,0,0,11
1403637264.338472843170166,0,0,0,0,11
1403637264.388472795486450,0,0,0,0,11
1403637264.438472747802734,0,0,0,0,11
1403637264.488472700119019,0,0,0,0,11
1403637264.538472890853882,0,0,0,0,11
1403637264.588472843170166,0,0,0,0,11
1403637264.638472795486450,0,0,0,0,11
1403637264.688472747802734,0,0,0,0,11
1403637264.738472700119019,0,0,0,0,11
1403637264.788472890853882,0,0,0,0,11
1403637264.838472843170166,0,0,0,0,11
1403637264.888472795486450,0,0,0,0,11
1403637264.938472747802734,0,0,0,0,11
1403637264.988472700119019,0,0,0,0,11
1403637265.038472890853882,0,0,0,0,11
1403637265.088472843170166,0,0,0,0,11
1403637265.138472795486450,0,0,0,0,11
1403637265.188472747802734,0,0,0,0,11
1403637265.238472700119019,0,0,0,0,11
1403637265.288472890853882,0,0,0,0,11
1403637265.338472843170166,0,0,0,0,11
1403637265.388472795486450,0,0,0,0,11
1403637265.438472747802734,0,0,0,0,11
