# timestamp (sec),slam_feats_in_state,msckf_feats_used,slam_feats_updated,slam_feats_delayed_init,clones
1403637249.438465356826782,50,11,50,0,11
1403637249.488465070724487,49,13,49,0,11
1403637249.538465261459351,49,13,48,1,11
1403637249.588464975357056,49,1,48,1,11
1403637249.638464689254761,50,10,49,1,11
1403637249.688464641571045,49,11,48,0,11
1403637249.738463640213013,50,13,48,1,11
1403637249.788463354110718,49,13,48,0,11
1403637249.838462829589844,49,16,48,1,11
1403637249.888463020324707,48,6,47,0,11
1403637249.938462495803833,49,11,45,2,11
1403637249.988463640213013,48,8,45,1,11
1403637250.038465738296509,48,8,44,2,11
1403637250.088466167449951,46,10,43,2,11
1403637250.138468027114868,46,6,41,4,11
1403637250.188467502593994,47,6,42,4,11
1403637250.238467693328857,47,9,43,3,11
1403637250.288467407226562,49,1,43,3,11
1403637250.338467121124268,45,7,43,1,11
1403637250.388466119766235,47,15,42,5,11
1403637250.438465595245361,46,7,43,3,11
1403637250.488465070724487,47,10,41,4,11
1403637250.538464784622192,50,9,45,3,11
1403637250.588464260101318,48,28,48,0,11
1403637250.638463735580444,48,1,47,1,11
1403637250.688463449478149,48,6,45,2,11
1403637250.738462448120117,50,15,46,2,11
1403637250.788462162017822,47,5,45,0,11
1403637250.838461637496948,47,1,43,3,11
1403637250.888461112976074,48,13,45,3,11
1403637250.938460588455200,50,6,48,2,11
1403637250.988460540771484,50,11,50,0,11
1403637251.038460254669189,48,19,48,0,11
1403637251.088460683822632,49,6,45,2,11
1403637251.138461351394653,49,4,45,1,11
1403637251.188462495803833,46,40,42,1,11
1403637251.238462686538696,45,3,42,1,11
1403637251.288462638854980,46,0,41,5,11
1403637251.338461875915527,50,9,45,4,11
1403637251.388460874557495,49,3,45,0,11
1403637251.438460350036621,47,14,42,1,11
1403637251.488461017608643,43,7,41,1,11
1403637251.538461446762085,45,2,42,3,11
1403637251.588461399078369,49,8,45,4,11
1403637251.638461828231812,48,10,47,1,11
1403637251.688462257385254,44,3,43,0,11
1403637251.738462686538696,44,0,41,3,11
1403637251.788463830947876,49,17,44,5,11
1403637251.838463544845581,49,0,49,0,11
1403637251.888463258743286,48,1,48,0,11
1403637251.938463211059570,50,5,48,2,11
1403637251.988463401794434,50,9,49,0,11
1403637252.038463592529297,50,11,49,0,11
1403637252.088463544845581,49,8,49,0,11
1403637252.138463497161865,49,4,48,1,11
1403637252.188463687896729,49,3,49,0,11
1403637252.238463640213013,50,11,49,1,11
1403637252.288464546203613,50,0,50,0,11
1403637252.338464736938477,49,0,49,0,11
1403637252.388465166091919,49,5,49,0,11
1403637252.438465118408203,47,0,47,0,11
1403637252.488465070724487,47,0,47,0,11
1403637252.538465261459351,47,0,47,0,11
1403637252.588464975357056,48,1,47,1,11
1403637252.638464927673340,46,11,46,0,11
1403637252.688464879989624,46,1,46,0,11
1403637252.738464832305908,46,2,46,0,11
1403637252.788465023040771,45,0,45,0,11
1403637252.838465690612793,49,5,45,4,11
1403637252.888466358184814,47,0,47,0,11
1403637252.938466787338257,47,0,47,0,11
1403637252.988468170166016,47,2,47,0,11
1403637253.038469076156616,49,7,47,2,11
1403637253.088469743728638,49,0,49,0,11
1403637253.138469696044922,49,0,49,0,11
1403637253.188470125198364,49,1,49,0,11
1403637253.238469839096069,49,2,49,0,11
1403637253.288469791412354,49,0,49,0,11
1403637253.338469028472900,49,0,49,0,11
1403637253.388468742370605,49,0,49,0,11
1403637253.438468456268311,49,0,49,0,11
1403637253.488468408584595,49,0,49,0,11
1403637253.538468360900879,49,0,49,0,11
1403637253.588468551635742,49,0,49,0,11
1403637253.638468265533447,49,0,49,0,11
1403637253.688468217849731,49,0,49,0,11
1403637253.738468170166016,49,0,49,0,11
1403637253.788468360900879,49,0,48,0,11
1403637253.838468313217163,49,0,48,0,11
1403637253.888468265533447,48,0,48,0,11
1403637253.938468456268311,48,0,48,0,11
1403637253.988468647003174,48,0,48,0,11
1403637254.038468360900879,48,0,48,0,11
1403637254.088468313217163,48,0,48,0,11
1403637254.138468742370605,48,0,48,0,11
1403637254.188469171524048,48,0,48,0,11
1403637254.238469600677490,48,3,48,0,11
1403637254.288470268249512,48,0,48,0,11
1403637254.338470458984375,48,0,48,0,11
1403637254.388470649719238,48,0,48,0,11
1403637254.438470602035522,48,2,48,0,11
1403637254.488470554351807,48,0,48,0,11
1403637254.538470745086670,48,1,48,0,11
1403637254.588470935821533,48,0,48,0,11
1403637254.638470888137817,46,3,46,0,11
1403637254.688470840454102,46,0,46,0,11
1403637254.738470792770386,46,0,46,0,11
1403637254.788470983505249,46,0,46,0,11
1403637254.838470697402954,45,7,45,0,11
1403637254.888470649719238,45,0,45,0,11
1403637254.938470602035522,45,0,45,0,11
1403637254.988470792770386,46,0,45,1,11
1403637255.038471221923828,46,4,46,0,11
1403637255.088471174240112,46,0,45,0,11
1403637255.138471126556396,46,0,45,0,11
1403637255.188471794128418,45,18,45,0,11
1403637255.238471508026123,45,12,45,0,11
1403637255.288471698760986,42,0,42,0,11
1403637255.338471651077271,42,0,42,0,11
1403637255.388471603393555,41,2,41,0,11
1403637255.438471555709839,45,2,41,4,11
1403637255.488471508026123,44,0,43,0,11
1403637255.538471698760986,42,0,41,1,11
1403637255.588471651077271,40,0,40,0,11
1403637255.638471603393555,46,3,39,6,11
1403637255.688471555709839,47,1,45,1,11
1403637255.738471508026123,45,2,43,1,11
1403637255.788471460342407,43,16,42,0,11
1403637255.838471174240112,42,12,40,1,11
1403637255.888470888137817,41,0,39,0,11
1403637255.938470602035522,38,0,38,0,11
1403637255.988470315933228,37,1,37,0,11
1403637256.038470268249512,39,0,37,2,11
1403637256.088469982147217,39,0,39,0,11
1403637256.138469457626343,39,0,39,0,11
1403637256.188468933105469,39,1,39,0,11
1403637256.238468647003174,41,0,39,2,11
1403637256.288468360900879,42,0,41,1,11
1403637256.338468074798584,45,32,42,3,11
1403637256.388467550277710,45,17,45,0,11
1403637256.438467025756836,45,8,45,0,11
1403637256.488466978073120,45,0,45,0,11
1403637256.538466691970825,46,0,45,1,11
1403637256.588466644287109,46,3,46,0,11
1403637256.638465881347656,47,1,46,1,11
1403637256.688465356826782,47,1,47,0,11
1403637256.738465070724487,47,1,47,0,11
1403637256.788465499877930,47,0,46,0,11
1403637256.838465690612793,48,0,45,1,11
1403637256.888465881347656,47,3,46,0,11
1403637256.938467025756836,47,21,46,1,11
1403637256.988468170166016,47,16,46,0,11
1403637257.038469552993774,47,10,46,0,11
1403637257.088469505310059,44,2,43,0,11
1403637257.138468742370605,50,21,42,6,11
1403637257.188469171524048,49,2,47,0,11
1403637257.238468647003174,48,3,46,0,11
1403637257.288468360900879,47,0,46,0,11
1403637257.338468074798584,46,0,46,0,11
1403637257.388467788696289,46,1,45,0,11
1403637257.438467502593994,46,3,45,0,11
1403637257.488467454910278,46,0,45,1,11
1403637257.538466930389404,46,15,45,1,11
1403637257.588466405868530,45,11,45,0,11
1403637257.638465881347656,45,5,43,0,11
1403637257.688465595245361,43,1,42,0,11
1403637257.738465547561646,47,4,41,6,11
1403637257.788465499877930,47,5,47,0,11
1403637257.838465452194214,47,19,45,1,11
1403637257.888465404510498,48,1,46,1,11
1403637257.938465595245361,45,0,44,0,11
1403637257.988465547561646,40,1,40,0,11
1403637258.038465976715088,39,5,35,0,11
1403637258.088465929031372,40,3,34,1,11
1403637258.138466835021973,42,4,31,8,11
1403637258.188467979431152,42,19,39,3,11
1403637258.238467693328857,43,8,41,2,11
1403637258.288467884063721,41,2,38,0,11
1403637258.338467597961426,44,1,33,4,11
1403637258.388467788696289,42,7,37,1,11
1403637258.438469171524048,44,14,37,6,11
1403637258.488469839096069,44,1,43,0,11
1403637258.538470745086670,41,1,40,0,11
1403637258.588471174240112,35,2,30,3,11
1403637258.638471603393555,38,0,30,6,11
1403637258.688471555709839,41,1,36,4,11
1403637258.738470792770386,43,5,38,4,11
1403637258.788471698760986,48,24,40,5,11
1403637258.838471412658691,46,9,40,0,11
1403637258.888471126556396,47,3,40,3,11
1403637258.938471078872681,43,1,42,0,11
1403637258.988470554351807,46,23,41,3,11
1403637259.038470506668091,47,8,43,2,11
1403637259.088470935821533,49,8,45,3,11
1403637259.138471126556396,48,2,48,0,11
1403637259.188470602035522,48,3,45,1,11
1403637259.238470792770386,48,1,46,0,11
1403637259.288470745086670,43,9,42,1,11
1403637259.338470935821533,46,2,42,3,11
1403637259.388471126556396,48,20,45,2,11
1403637259.438471078872681,47,3,46,0,11
1403637259.488471031188965,47,6,44,1,11
1403637259.538471221923828,48,2,45,2,11
1403637259.588471174240112,48,16,47,1,11
1403637259.638471126556396,48,7,47,0,11
1403637259.688471078872681,48,7,47,0,11
1403637259.738471269607544,47,0,47,0,11
1403637259.788472175598145,49,9,47,2,11
1403637259.838472127914429,49,1,49,0,11
1403637259.888472080230713,50,17,49,1,11
1403637259.938471794128418,50,0,50,0,11
1403637259.988471984863281,50,3,50,0,11
1403637260.038471937179565,50,1,50,0,11
1403637260.088471651077271,50,4,50,0,11
1403637260.138471841812134,50,3,49,0,11
1403637260.188471555709839,50,13,49,0,11
1403637260.238471508026123,49,1,48,0,11
1403637260.288471460342407,49,4,47,0,11
1403637260.338471412658691,47,2,46,0,11
1403637260.388471603393555,47,5,45,1,11
1403637260.438471555709839,47,1,45,0,11
1403637260.488471269607544,48,13,43,2,11
1403637260.538471937179565,47,3,44,0,11
1403637260.588471889495850,45,2,43,0,11
1403637260.638471841812134,45,1,42,1,11
1403637260.688472032546997,46,1,41,4,11
1403637260.738472223281860,46,1,41,1,11
1403637260.788471937179565,48,17,43,2,11
1403637260.838472127914429,44,4,43,1,11
1403637260.888471841812134,48,11,43,4,11
1403637260.938471794128418,49,6,46,1,11
1403637260.988471984863281,49,6,46,1,11
1403637261.038471937179565,48,9,45,0,11
1403637261.088470458984375,48,18,44,2,11
1403637261.138470172882080,46,4,44,0,11
1403637261.188469409942627,44,20,40,0,11
1403637261.238469362258911,40,0,38,0,11
1403637261.288469314575195,37,4,35,1,11
1403637261.338469982147217,34,4,32,0,11
1403637261.388470888137817,40,4,31,7,11
1403637261.438472509384155,47,14,37,8,11
1403637261.488472223281860,47,4,44,2,11
1403637261.538471460342407,48,3,43,2,11
1403637261.588471174240112,50,2,45,2,11
1403637261.638470888137817,47,9,47,0,11
1403637261.688471078872681,48,15,46,2,11
1403637261.738470792770386,47,1,47,0,11
1403637261.788470268249512,47,17,45,0,11
1403637261.838469743728638,46,9,45,0,11
1403637261.888468980789185,44,13,41,3,11
1403637261.938470840454102,45,7,43,2,11
1403637261.988472700119019,45,1,39,1,11
1403637262.038475990295410,46,4,38,3,11
1403637262.088478565216064,42,5,38,1,11
1403637262.138480663299561,45,4,39,4,11
1403637262.188480377197266,41,7,37,0,11
1403637262.238479852676392,42,12,35,3,11
1403637262.288475990295410,37,22,29,6,11
1403637262.338482141494751,32,9,17,0,11
1403637262.388476610183716,25,4,8,1,11
1403637262.438473224639893,14,3,5,0,11
1403637262.488470792770386,9,0,4,1,11
1403637262.538471460342407,6,0,4,0,11
1403637262.588471412658691,5,0,4,0,11
1403637262.638470649719238,4,0,4,0,11
1403637262.688470840454102,4,0,3,0,11
1403637262.738470792770386,4,0,3,0,11
1403637262.788471460342407,3,0,3,0,11
1403637262.838470697402954,3,0,3,0,11
1403637262.888470411300659,5,0,3,2,11
1403637262.938470363616943,5,0,3,0,11
1403637262.988470315933228,5,0,2,0,11
1403637263.038470506668091,3,0,2,0,11
1403637263.088470458984375,2,0,2,0,11
1403637263.138470411300659,2,0,2,0,11
1403637263.188470363616943,2,0,2,0,11
1403637263.238470315933228,2,0,2,0,11
1403637263.288470745086670,2,0,2,0,11
1403637263.338470697402954,2,0,2,0,11
1403637263.388470649719238,2,0,2,0,11
1403637263.438470602035522,2,0,2,0,11
1403637263.488470554351807,2,0,1,0,11
1403637263.538470745086670,2,0,0,0,11
1403637263.588470697402954,1,0,0,0,11
1403637263.638470649719238,0,0,0,0,11
1403637263.688470602035522,0,0,0,0,11
1403637263.738470554351807,0,0,0,0,11
1403637263.788470745086670,0,0,0,0,11
1403637263.838470697402954,0,0,0,0,11
1403637263.888470649719238,0,0,0,0,11
1403637263.938470602035522,0,0,0,0,11
1403637263.988470554351807,0,0,0,0,11
1403637264.038470745086670,0,0,0,0,11
1403637264.088470697402954,0,0,0,0,11
1403637264.138470649719238,0,0,0,0,11
1403637264.188470602035522,0,0,0,0,11
1403637264.238470554351807,0,0,0,0,11
1403637264.288470745086670,0,0,0,0,11
1403637264.338470697402954,0,0,0,0,11
1403637264.388470649719238,0,0,0,0,11
1403637264.438470602035522,0,0,0,0,11
1403637264.488470554351807,0,0,0,0,11
1403637264.538470745086670,0,0,0,0,11
1403637264.588470697402954,0,0,0,0,11
1403637264.638470649719238,0,0,0,0,11
1403637264.688470602035522,0,0,0,0,11
1403637264.738470554351807,0,0,0,0,11
1403637264.788470745086670,0,0,0,0,11
1403637264.838470697402954,0,0,0,0,11
1403637264.888470649719238,0,0,0,0,11
1403637264.938470602035522,0,0,0,0,11
1403637264.988470554351807,0,0,0,0,11
1403637265.038470745086670,0,0,0,0,11
1403637265.088470697402954,0,0,0,0,11
1403637265.138470649719238,0,0,0,0,11
1403637265.188470602035522,0,0,0,0,11
1403637265.238470554351807,0,0,0,0,11
1403637265.288470745086670,0,0,0,0,11
1403637265.338470697402954,0,0,0,0,11
1403637265.388470649719238,0,0,0,0,11
1403637265.438470602035522,0,0,0,0,11
